id;lat;lon;localidad_1;localidad_2;localidad_3;localidad_4;rooms;bedrooms;bathrooms;surface_total;surface_covered;price;currency;property_type;l3_zona;l3_comuna;l3_new;l4_new;start_date_year;start_date_month;start_date_day;end_date_year;end_date_month;end_date_day;quarter_start_date;m2_price_gob;lat_final;lon_final
718353;-58.502241;-34.64389;Argentina;Capital Federal;Villa Luro;sin_info;2.0;1.0;1.0;55.0;47.0;;USD;Departamento;Oeste;Comuna 10;other;other;2020;3;27;2020;6;27;1;2721.828968903437;-34.64389;-34.64389
758086;-58.4440197;-34.6178971;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;61.0;56.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;2;7;2020;3;14;1;3287.4493983760863;-34.6178971;-34.6178971
198471;-58.3834375708;-34.5943108467;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;39.0;39.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;7;5;2019;7;9;3;4116.736735495754;-34.5943108467;-34.5943108467
536375;-58.4197726235;-34.5974800277;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;88.0;80.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;4;24;2020;5;8;2;3744.941017688023;-34.5974800277;-34.5974800277
803731;-57.933682;-34.935388;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;3.0;2.0;1.0;49.0;46.0;;USD;PH;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;3;17;2020;6;27;1;0.0;-34.935388;-34.935388
651120;-58.4581698;-34.554401;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Norte;Comuna 13;other;other;2019;11;12;2020;1;18;4;3999.4417464053645;-34.554401;-34.554401
651456;-58.4411116;-34.5938247;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 15;other;other;2019;11;12;2020;5;15;4;3136.0511595221365;-34.5938247;-34.5938247
117439;-58.4566864;-34.5620844;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;2.0;116.0;68.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;8;9;2019;8;17;3;3936.86728916333;-34.5620844;-34.5620844
33900;-58.476665;-34.638348;Argentina;Capital Federal;Floresta;sin_info;3.0;2.0;1.0;72.0;70.0;;USD;Departamento;Oeste;Comuna 10;other;other;2019;9;13;2019;9;14;3;0.0;-34.638348;-34.638348
475908;-58.4477355791;-34.5955966314;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;53.0;41.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;6;4;2020;6;8;2;3051.8708736518493;-34.5955966314;-34.5955966314
32313;-58.4870805;-34.5723157;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;1.0;53.0;50.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;7;11;9999;12;31;3;3132.4724912447577;-34.5723157;-34.5723157
368779;-58.3632768;-34.6041931;Argentina;Capital Federal;Puerto Madero;sin_info;3.0;2.0;3.0;110.0;100.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2020;3;31;2020;4;3;1;0.0;-34.6041931;-34.6041931
944811;-58.4370019;-34.5536683;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;57.0;57.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;3;13;9999;12;31;1;3894.8593746406755;-34.5536683;-34.5536683
173268;-58.475756;-34.690929;Argentina;Capital Federal;Villa Lugano;sin_info;2.0;;;;;;USD;Departamento;Sur;Comuna 8;Villa Lugano;other;2019;7;23;2020;5;14;3;0.0;-34.690929;-34.690929
952667;-58.373436;-34.628071;Argentina;Capital Federal;Barracas;sin_info;3.0;1.0;2.0;;;;USD;PH;Sur;Comuna 4;other;other;2020;4;23;9999;12;31;2;0.0;-34.628071;-34.628071
494600;-58.4385378;-34.5791185;Argentina;Capital Federal;Palermo;Palermo Hollywood;3.0;2.0;1.0;68.0;62.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2020;7;20;9999;12;31;3;3575.1415891207776;-34.5791185;-34.5791185
975842;-58.439407;-34.621913;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;80.0;50.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;3;12;9999;12;31;1;3287.4493983760863;-34.621913;-34.621913
153874;-58.4193397312;-34.5837877251;Argentina;Capital Federal;Palermo;sin_info;3.0;;2.0;119.0;103.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;8;28;2019;9;18;3;3902.1896178093994;-34.5837877251;-34.5837877251
409186;-58.3914558;-34.6104107;Argentina;Capital Federal;Congreso;sin_info;3.0;;1.0;;84.0;;USD;Departamento;other;other;other;other;2019;8;22;9999;12;31;3;0.0;-34.6104107;-34.6104107
244219;-58.443262;-34.618044;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;53.0;49.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;12;28;2020;8;2;4;3426.100855601055;-34.618044;-34.618044
127198;-58.5003922;-34.6433071;Argentina;Capital Federal;Villa Luro;sin_info;2.0;1.0;1.0;55.0;43.0;;USD;Departamento;Oeste;Comuna 10;other;other;2020;7;7;9999;12;31;3;0.0;-34.6433071;-34.6433071
406268;;;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;49.0;35.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;7;18;2020;8;7;3;0.0;-34.9206797;-57.9537638
472834;;;Argentina;Capital Federal;sin_info;sin_info;3.0;;1.0;;55.0;;USD;Departamento;other;other;other;other;2019;7;6;2020;2;13;3;0.0;-34.6075682;-58.4370894
652797;-58.4787009;-34.58423;Argentina;Capital Federal;Parque Chas;sin_info;3.0;2.0;2.0;75.0;65.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;11;12;2019;12;23;4;0.0;-34.58423;-34.58423
679457;-58.422077;-34.596333;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;46.0;43.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;2;5;2020;2;7;1;3834.6405277128156;-34.596333;-34.596333
279953;-58.436458;-34.5982314;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;51.0;51.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;8;20;2019;9;4;3;3231.277016852641;-34.5982314;-34.5982314
976590;-58.43026;-34.612419;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;2.0;70.0;65.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;3;12;2020;8;17;1;3287.4493983760863;-34.612419;-34.612419
410435;-58.4619147646;-34.6285356565;Argentina;Capital Federal;Flores;sin_info;2.0;1.0;2.0;91.0;85.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;10;13;2019;11;12;4;0.0;-34.6285356565;-34.6285356565
898897;-58.4389481;-34.5554026;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;2.0;;;;USD;Departamento;Norte;Comuna 13;other;other;2020;3;21;2020;6;1;1;3894.8593746406755;-34.5554026;-34.5554026
17254;-58.472378;-34.568058;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;54.0;52.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;9;23;2019;12;19;3;3936.86728916333;-34.568058;-34.568058
362406;-58.4069356;-34.6123977;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;1.0;45.0;45.0;;USD;Departamento;Este;Comuna 3;other;other;2019;12;10;2019;12;23;4;2794.6819180997104;-34.6123977;-34.6123977
643861;-58.469415;-34.56467;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;57.0;55.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;1;10;2020;2;7;1;3894.8593746406755;-34.56467;-34.56467
453640;-58.522255;-34.647537;Argentina;Capital Federal;Liniers;sin_info;3.0;;;100.0;;;USD;Departamento;Oeste;Comuna 9;other;other;2020;2;17;2020;2;28;1;2746.8366731390875;-34.647537;-34.647537
491219;-58.3735934;-34.6043979;Argentina;Capital Federal;Centro / Microcentro;sin_info;3.0;2.0;2.0;98.0;98.0;;USD;Departamento;other;other;other;other;2020;6;6;9999;12;31;2;0.0;-34.6043979;-34.6043979
90913;-58.5137668;-34.6263918;Argentina;Capital Federal;Monte Castro;sin_info;2.0;1.0;;;;;USD;Departamento;Oeste;Comuna 10;other;other;2020;4;26;9999;12;31;2;2677.1635351887585;-34.6263918;-34.6263918
36168;-58.404467;-34.5935272;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;2.0;1.0;67.0;60.0;;USD;Departamento;other;other;other;other;2020;6;22;9999;12;31;2;0.0;-34.5935272;-34.5935272
507362;-58.4832287;-34.5522629;Argentina;Capital Federal;Saavedra;sin_info;2.0;1.0;2.0;90.0;55.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;1;11;9999;12;31;1;3209.027139937997;-34.5522629;-34.5522629
566887;-58.4451504484;-34.5599394076;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;2.0;;;;USD;Departamento;Norte;Comuna 13;other;other;2019;12;5;2020;5;14;4;3999.4417464053645;-34.5599394076;-34.5599394076
208872;-58.4371223;-34.6123294;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 6;other;other;2020;1;27;2020;1;27;1;3287.4493983760863;-34.6123294;-34.6123294
450554;-58.401739;-34.622395;Argentina;Capital Federal;San Cristobal;sin_info;3.0;2.0;1.0;67.0;60.0;;USD;Departamento;Este;Comuna 3;other;other;2020;1;21;2020;6;27;1;0.0;-34.622395;-34.622395
743099;-58.4609238;-34.574255;Argentina;Capital Federal;Colegiales;sin_info;2.0;1.0;1.0;55.0;55.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;6;30;9999;12;31;2;3287.399292616372;-34.574255;-34.574255
607581;-58.51963;-34.6161923;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;2.0;1.0;59.0;49.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;9;14;2019;11;2;3;0.0;-34.6161923;-34.6161923
854064;-58.4227049;-34.5774132;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;90.0;80.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;1;17;2020;2;13;1;3834.6405277128156;-34.5774132;-34.5774132
339693;-58.4183139;-34.5852425;Argentina;Capital Federal;Palermo;sin_info;3.0;;1.0;80.0;70.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;11;20;9999;12;31;4;3873.022431225748;-34.5852425;-34.5852425
879089;-58.4545003;-34.6287314;Argentina;Capital Federal;Flores;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Centro;Comuna 7;other;other;2019;11;13;2020;5;14;4;0.0;-34.6287314;-34.6287314
577271;-58.4333156;-34.6190462;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;40.0;40.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;8;13;2019;8;14;3;3395.6591326763664;-34.6190462;-34.6190462
90023;-58.406077;-34.5925543;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;53.0;50.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;4;30;9999;12;31;2;3923.8013271736745;-34.5925543;-34.5925543
307756;-58.4332771385;-34.6029634667;Argentina;Capital Federal;Parque Centenario;sin_info;3.0;2.0;2.0;90.0;90.0;;USD;Departamento;other;other;other;other;2020;1;2;2020;1;17;1;0.0;-34.6029634667;-34.6029634667
525107;-58.41797;-34.60381;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;53.0;46.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;7;9;2020;7;25;3;2964.0814193626893;-34.60381;-34.60381
362397;-58.3902109;-34.5900621;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;2.0;80.0;74.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;12;10;2019;12;23;4;4028.3176724417417;-34.5900621;-34.5900621
605705;-58.452727;-34.605975;Argentina;Capital Federal;Paternal;sin_info;2.0;;;45.0;42.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;9;14;2019;10;8;3;0.0;-34.605975;-34.605975
469593;;;Argentina;Capital Federal;sin_info;sin_info;2.0;;1.0;;43.0;;USD;Departamento;other;other;other;other;2019;9;20;9999;12;31;3;0.0;-34.6075682;-58.4370894
41915;-58.41198;-34.599003;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;46.0;42.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;7;14;2019;7;24;3;3902.1896178093994;-34.599003;-34.599003
169439;-58.5020873;-34.5931111;Argentina;Capital Federal;Villa Pueyrredón;sin_info;3.0;2.0;;;;;USD;Departamento;other;other;other;other;2020;1;19;2020;5;29;1;2810.1827945884543;-34.5931111;-34.5931111
410857;-58.42864;-34.597606;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;2.0;66.0;62.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;10;13;2019;11;25;4;3136.0511595221365;-34.597606;-34.597606
301540;-58.4252948987;-34.6024282849;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;52.0;52.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;7;14;2020;8;13;3;2964.0814193626893;-34.6024282849;-34.6024282849
241670;-58.37584686;-34.63210297;Argentina;Capital Federal;Barracas;sin_info;2.0;;1.0;66.0;63.0;;USD;Departamento;Sur;Comuna 4;other;other;2020;1;31;2020;4;2;1;0.0;-34.63210297;-34.63210297
777817;-58.4467619;-34.572316;Argentina;Capital Federal;Colegiales;sin_info;2.0;1.0;2.0;62.0;44.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;2;29;9999;12;31;1;3492.45183255526;-34.572316;-34.572316
616378;-58.425127;-34.582218;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;52.0;50.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;9;11;2019;9;14;3;3902.1896178093994;-34.582218;-34.582218
359890;-58.4187134518;-34.6036892684;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;90.0;60.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;4;12;2020;4;16;2;3175.9177624488034;-34.6036892684;-34.6036892684
927970;-57.9702160388;-34.8867181923;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;3.0;2.0;1.0;;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;4;10;9999;12;31;2;0.0;-34.8867181923;-34.8867181923
48716;-58.4449594;-34.6173362;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;2.0;;62.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;5;31;2020;6;15;2;3245.6235781903574;-34.6173362;-34.6173362
800916;-58.4558185022;-34.5793262582;Argentina;Capital Federal;Colegiales;sin_info;2.0;1.0;1.0;58.0;50.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;2;12;2020;2;13;1;3492.45183255526;-34.5793262582;-34.5793262582
984011;-58.4333261;-34.5989644;Argentina;Capital Federal;Almagro;sin_info;2.0;;1.0;35.0;35.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;8;1;2020;1;24;3;3123.5529113949997;-34.5989644;-34.5989644
137628;-58.4401866;-34.5841211;Argentina;Capital Federal;Palermo;sin_info;2.0;;1.0;45.0;45.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;7;15;2019;12;17;3;3902.1896178093994;-34.5841211;-34.5841211
231500;-58.389868054;-34.5952652477;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;70.0;70.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;10;20;2019;12;23;4;4028.3176724417417;-34.5952652477;-34.5952652477
918838;-57.9818325196;-34.923919028;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;3.0;2.0;1.0;;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;3;18;9999;12;31;1;0.0;-34.923919028;-34.923919028
705096;-58.4020528;-34.6100477;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;2.0;82.0;76.0;;USD;Departamento;Este;Comuna 3;other;other;2020;2;27;9999;12;31;1;2730.644274398216;-34.6100477;-34.6100477
68741;-58.4767578;-34.5628094;Argentina;Capital Federal;Congreso;sin_info;2.0;1.0;1.0;42.0;39.0;;USD;Departamento;other;other;other;other;2019;11;9;2019;11;9;4;0.0;-34.5628094;-34.5628094
738756;-58.4352596;-34.5801839;Argentina;Capital Federal;Palermo;Palermo Hollywood;3.0;2.0;1.0;;;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2020;1;18;9999;12;31;1;3834.6405277128156;-34.5801839;-34.5801839
102077;-58.4249797;-34.5957852;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;42.0;42.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;9;3;2019;9;4;3;3231.277016852641;-34.5957852;-34.5957852
543594;-58.4954463;-34.579948;Argentina;Capital Federal;Villa Pueyrredón;sin_info;3.0;2.0;2.0;62.0;62.0;;USD;Departamento;other;other;other;other;2020;5;15;2020;6;8;2;2981.8986921595965;-34.579948;-34.579948
331150;-58.4201892;-34.63099;Argentina;Capital Federal;Boedo;sin_info;2.0;1.0;1.0;42.0;34.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;5;13;9999;12;31;2;0.0;-34.63099;-34.63099
558644;-58.4408726;-34.5977603;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;2.0;91.0;58.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;5;9;2020;5;20;2;3051.8708736518493;-34.5977603;-34.5977603
516334;-58.4040257;-34.613313;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;26.0;26.0;;USD;Departamento;Este;Comuna 3;other;other;2020;6;13;2020;6;16;2;0.0;-34.613313;-34.613313
279875;-57.9677128;-34.9031887;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;3.0;2.0;1.0;80.0;72.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;8;20;2019;9;4;3;0.0;-34.9031887;-34.9031887
652405;-58.430254;-34.6091816;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Centro;Comuna 5;other;other;2019;11;12;2020;8;12;4;3145.2527349928964;-34.6091816;-34.6091816
987474;-58.3602957;-34.6104972;Argentina;Capital Federal;Puerto Madero;sin_info;3.0;2.0;2.0;192.0;192.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;8;1;2019;8;14;3;0.0;-34.6104972;-34.6104972
293563;-58.4277954455;-34.6071446895;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;44.0;44.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;7;25;2020;7;29;3;2964.0814193626893;-34.6071446895;-34.6071446895
746808;-58.4591571;-34.6324188;Argentina;Capital Federal;Flores;sin_info;2.0;1.0;1.0;55.0;40.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;11;1;2019;12;23;4;0.0;-34.6324188;-34.6324188
188126;-58.421008;-34.608248;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;52.0;48.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;6;20;2020;6;20;2;3175.9177624488034;-34.608248;-34.608248
332228;-58.429741;-34.61858;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Centro;Comuna 6;other;other;2020;5;13;9999;12;31;2;3245.6235781903574;-34.61858;-34.61858
116016;-58.4197155;-34.5992876;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;40.0;40.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;6;8;2020;9;18;2;3175.9177624488034;-34.5992876;-34.5992876
682506;-58.445597;-34.557254;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;73.0;62.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;3;9;2020;7;14;1;3894.8593746406755;-34.557254;-34.557254
84420;-58.416088;-34.608173;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;61.0;44.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;8;21;2019;8;29;3;3123.5529113949997;-34.608173;-34.608173
478483;-57.9495278;-34.9319756;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;3.0;2.0;1.0;;70.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;5;18;9999;12;31;2;0.0;-34.9319756;-34.9319756
212876;-58.4624025767;-34.6256109045;Argentina;Capital Federal;Flores;sin_info;2.0;1.0;1.0;45.0;45.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;10;17;2019;12;23;4;0.0;-34.6256109045;-34.6256109045
247484;-58.4485698;-34.5859049;Argentina;Capital Federal;Chacarita;sin_info;2.0;;1.0;81.0;77.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;1;3;2020;2;3;1;0.0;-34.5859049;-34.5859049
611594;;;Argentina;Capital Federal;Palermo;Palermo Hollywood;2.0;1.0;2.0;51.0;51.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2020;4;17;2020;4;18;2;3744.941017688023;-34.5803362;-58.4245236
822793;-58.48501587;-34.57028198;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;;1.0;56.0;50.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;4;8;2020;9;23;2;3353.0802504285743;-34.57028198;-34.57028198
42265;-58.3752;-34.616196;Argentina;Capital Federal;San Telmo;sin_info;3.0;2.0;1.0;59.0;56.0;;USD;Departamento;Este;Comuna 1;other;other;2019;7;14;2019;8;17;3;0.0;-34.616196;-34.616196
287144;-58.4405457447;-34.5968649818;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;45.0;45.0;;USD;PH;Centro;Comuna 15;other;other;2020;6;23;2020;6;27;2;3051.8708736518493;-34.5968649818;-34.5968649818
242127;-58.485982;-34.607853;Argentina;Capital Federal;Villa del Parque;sin_info;3.0;2.0;1.0;68.0;63.0;;USD;Departamento;Oeste;Comuna 11;other;other;2020;1;31;2020;6;30;1;2872.5376351303466;-34.607853;-34.607853
546762;-58.4254549;-34.5931177;Argentina;Capital Federal;Palermo;sin_info;3.0;;2.0;77.0;65.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;11;14;2020;2;20;4;3873.022431225748;-34.5931177;-34.5931177
679099;-58.41562271;-34.59767151;Argentina;Capital Federal;Recoleta;sin_info;2.0;;2.0;122.0;72.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;2;5;2020;9;23;1;3967.134060204259;-34.59767151;-34.59767151
605738;-58.434625;-34.6285638;Argentina;Capital Federal;Caballito;sin_info;3.0;;1.0;69.0;64.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;9;14;2020;1;30;3;3395.6591326763664;-34.6285638;-34.6285638
131087;-58.43082;-34.595814;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;36.0;36.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;8;19;2019;11;4;3;3231.277016852641;-34.595814;-34.595814
68775;-58.4472819037;-34.5912474316;Argentina;Capital Federal;Chacarita;sin_info;2.0;1.0;1.0;44.0;40.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;11;9;2019;11;9;4;0.0;-34.5912474316;-34.5912474316
117455;-57.963554;-34.908108;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;3.0;2.0;1.0;89.0;86.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;8;9;2020;4;21;3;0.0;-34.908108;-34.908108
257153;-58.461273;-34.63596;Argentina;Capital Federal;Flores;sin_info;2.0;1.0;1.0;51.0;47.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;8;17;2020;1;5;3;2822.369474862677;-34.63596;-34.63596
109786;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;1;22;9999;12;31;1;0.0;-34.6075682;-58.4370894
561425;-58.4513262147;-34.6059054212;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;49.0;49.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;3;24;2020;3;27;1;3153.2079320597763;-34.6059054212;-34.6059054212
415403;-57.9308125443;-34.9279201031;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;;1.0;46.0;46.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;11;28;9999;12;31;4;0.0;-34.9279201031;-34.9279201031
468052;-58.4267509877;-34.5829918646;Argentina;Capital Federal;Palermo;Palermo Viejo;3.0;2.0;1.0;75.0;68.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Viejo;2020;7;13;2020;8;13;3;3575.1415891207776;-34.5829918646;-34.5829918646
419007;-58.4392903383;-34.5977120943;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;2.0;111.0;80.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;7;15;2020;8;13;3;2984.278178294091;-34.5977120943;-34.5977120943
16599;-58.4134555752;-34.5913380819;Argentina;Capital Federal;Palermo;sin_info;2.0;;1.0;88.0;47.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;12;23;2019;12;26;4;3873.022431225748;-34.5913380819;-34.5913380819
873651;-58.4276944613;-34.6093694967;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;;52.0;;USD;PH;Centro;Comuna 5;other;other;2020;2;8;9999;12;31;1;3128.8662553727586;-34.6093694967;-34.6093694967
