id;lat;lon;localidad_1;localidad_2;localidad_3;localidad_4;rooms;bedrooms;bathrooms;surface_total;surface_covered;price;currency;property_type;l3_zona;l3_comuna;l3_new;l4_new;start_date_year;start_date_month;start_date_day;end_date_year;end_date_month;end_date_day;quarter_start_date;m2_price_gob
873782;-60.6479872;-32.9666361;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;1.0;;;;USD;Departamento;other;other;other;other;2020;2;8;9999;12;31;1;0.0
141498;-58.4558185022;-34.5793262582;Argentina;Capital Federal;Colegiales;sin_info;2.0;1.0;1.0;58.0;50.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;9;1;2019;9;4;3;3585.4745607023
758195;-58.4854969;-34.5710677;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Norte;Comuna 12;other;other;2020;2;7;2020;2;25;1;3326.1046335961973
577506;-58.4454984;-34.5972556;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;39.0;36.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;8;13;2019;8;14;3;3231.277016852641
121589;-57.9497869;-34.9148753;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;3.0;2.0;1.0;;;;USD;PH;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;7;3;2020;8;28;3;0.0
386598;-58.4330614828;-34.6009881129;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;70.0;70.0;;USD;PH;Centro;Comuna 15;other;other;2019;12;16;2019;12;23;4;3136.0511595221365
884228;-58.48833084;-34.57006073;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;;2.0;89.0;78.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;4;2;2020;6;9;2;3353.0802504285743
282457;-58.4299598;-34.6189821;Argentina;Capital Federal;Caballito;sin_info;3.0;;1.0;;;;USD;PH;Centro;Comuna 6;other;other;2019;11;7;9999;12;31;4;3426.100855601055
98633;-58.413915326;-34.5832900339;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;3.0;135.0;125.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;12;25;2020;1;9;4;3873.022431225748
542561;;;Argentina;Capital Federal;Boedo;sin_info;3.0;2.0;1.0;81.0;;;USD;Departamento;Centro;Comuna 5;other;other;2020;5;15;2020;6;15;2;0.0
272759;-58.4145164;-34.5941977;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;54.0;54.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;5;14;2020;6;2;2;3744.941017688023
467470;-58.44205093;-34.5821991;Argentina;Capital Federal;Palermo;Palermo Chico;2.0;;2.0;86.0;76.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Chico;2020;7;13;9999;12;31;3;3575.1415891207776
677264;-58.4781896;-34.5734737;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;;1.0;64.0;59.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;12;20;2020;5;1;4;0.0
164177;-58.4298039;-34.6006963;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;2.0;73.0;65.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;9;4;2019;9;4;3;3123.5529113949997
274947;-58.4140671;-34.6116553;Argentina;Capital Federal;Once;sin_info;3.0;2.0;1.0;;;;USD;Departamento;other;other;other;other;2020;6;25;9999;12;31;2;0.0
982121;-58.4914578;-34.5705179;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;;1.0;50.0;44.0;;USD;PH;Norte;Comuna 12;other;other;2019;8;1;2020;9;17;3;3361.356685278829
64597;;;Argentina;Capital Federal;Puerto Madero;sin_info;3.0;2.0;1.0;80.0;80.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2020;5;6;2020;5;20;2;0.0
279562;-58.4558185022;-34.5793262582;Argentina;Capital Federal;Colegiales;sin_info;2.0;1.0;1.0;60.0;54.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;8;20;2019;9;1;3;3585.4745607023
478518;-58.0100964;-34.9006054;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;3.0;2.0;1.0;;50.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;5;18;9999;12;31;2;0.0
757149;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;2;7;9999;12;31;1;0.0
34633;-58.3967662683;-34.5985803827;Argentina;Capital Federal;Barrio Norte;sin_info;2.0;1.0;1.0;39.0;39.0;;USD;Departamento;other;other;other;other;2020;6;7;2020;6;8;2;0.0
956876;-58.4077232;-34.6004683;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;3.0;;;;USD;Departamento;Este;Comuna 3;other;other;2020;5;20;9999;12;31;2;0.0
536572;-58.39451218;-34.6117897;Argentina;Capital Federal;Balvanera;sin_info;2.0;;2.0;82.0;60.0;;USD;Departamento;Este;Comuna 3;other;other;2020;4;24;2020;7;25;2;0.0
616060;-58.42526;-34.588774;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;90.0;70.0;;USD;PH;Norte;Comuna 14;other;other;2019;9;11;2019;9;14;3;3902.1896178093994
258408;-58.4403654;-34.620458;Argentina;Capital Federal;Caballito;sin_info;3.0;;1.0;70.0;;;USD;Departamento;Centro;Comuna 6;other;other;2020;1;4;9999;12;31;1;3287.4493983760863
159268;;;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;1.0;;;;USD;PH;other;other;other;other;2020;2;10;9999;12;31;1;0.0
775866;-58.4267509877;-34.5829918646;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;75.0;68.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;2;29;2020;3;15;1;3834.6405277128156
127157;-58.4027017939;-34.6010005505;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;45.0;45.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;7;7;9999;12;31;3;3492.479975390731
33226;-58.4207433;-34.5750481;Argentina;Capital Federal;Palermo;sin_info;2.0;;1.0;50.0;46.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;9;13;2020;5;4;3;3902.1896178093994
660023;-58.4301323;-34.5773481;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;97.0;70.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;1;24;2020;2;13;1;3834.6405277128156
231472;-58.4690047;-34.5407441;Argentina;Capital Federal;Nuñez;sin_info;3.0;2.0;2.0;119.0;107.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2019;10;20;2019;12;23;4;0.0
480880;-58.4743457143;-34.5637614286;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;2.0;78.0;73.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;10;18;2020;2;2;4;3999.4417464053645
879467;-58.4494447;-34.627357;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Centro;Comuna 6;other;other;2019;11;13;2020;3;16;4;3426.100855601055
575661;-58.4938376;-34.5548882;Argentina;Capital Federal;Saavedra;sin_info;2.0;;1.0;56.0;;;USD;Departamento;Norte;Comuna 12;other;other;2019;8;13;2019;8;22;3;0.0
180704;-58.471148;-34.559852;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;37.0;32.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;7;8;2020;9;2;3;3673.8018179977926
691811;-58.42927;-34.60226;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;38.0;38.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;10;12;2019;10;22;4;3145.2527349928964
130094;-58.4425531169;-34.5967927375;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;84.0;79.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;4;20;2020;5;5;2;3051.8708736518493
101993;-58.4607864;-34.6240243;Argentina;Capital Federal;Flores;sin_info;2.0;;1.0;;38.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;9;3;9999;12;31;3;2822.369474862677
384024;-58.4226787315;-34.5763702727;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;60.0;59.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;10;23;2019;11;8;4;3873.022431225748
567486;;;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;3.0;2.0;1.0;;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;12;5;2020;5;29;4;0.0
985070;-58.421491;-34.6055869;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;76.0;48.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;8;1;2019;8;13;3;3123.5529113949997
357242;-58.4206403;-34.5999596;Argentina;Capital Federal;Almagro;sin_info;3.0;3.0;2.0;89.0;89.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;11;6;2019;12;5;4;3145.2527349928964
583274;-58.41937;-34.59769;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;70.0;60.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;2;15;2020;2;16;1;3834.6405277128156
782276;-58.3977158427;-34.6015785316;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;1.0;68.0;65.0;;USD;Departamento;Este;Comuna 3;other;other;2019;7;11;2019;7;15;3;2861.1885614865614
626474;-58.3913299;-34.6252124;Argentina;Capital Federal;San Cristobal;sin_info;2.0;1.0;1.0;46.0;46.0;;USD;Departamento;Este;Comuna 3;other;other;2019;10;31;2019;12;23;4;0.0
652628;-58.482721;-34.5497814;Argentina;Capital Federal;Saavedra;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Norte;Comuna 12;other;other;2019;11;12;2020;1;7;4;3170.685207021417
677161;-58.4394745;-34.6228975;Argentina;Capital Federal;Caballito;sin_info;3.0;;2.0;71.0;65.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;12;20;2020;7;16;4;3426.100855601055
521327;-58.379374;-34.648842;Argentina;Capital Federal;Barracas;sin_info;2.0;1.0;1.0;57.0;43.0;;USD;PH;Sur;Comuna 4;other;other;2019;8;5;2019;8;25;3;0.0
72967;-58.3916397;-34.6103908;Argentina;Capital Federal;Monserrat;sin_info;3.0;2.0;;;;;USD;Departamento;Este;Comuna 1;other;other;2020;2;1;2020;8;3;1;0.0
752761;-58.4816514;-34.6082887;Argentina;Capital Federal;Villa del Parque;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Oeste;Comuna 11;other;other;2019;11;21;2020;5;15;4;2850.9486088699814
877667;-58.461856;-34.618986;Argentina;Capital Federal;Flores;sin_info;2.0;1.0;;;;;USD;Departamento;Centro;Comuna 7;other;other;2019;11;13;2020;5;14;4;0.0
450299;-58.522579;-34.639354;Argentina;Capital Federal;Liniers;sin_info;2.0;1.0;1.0;55.0;50.0;;USD;Departamento;Oeste;Comuna 9;other;other;2020;1;21;2020;2;7;1;2746.8366731390875
758045;-58.481167;-34.6415239;Argentina;Capital Federal;Floresta;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Oeste;Comuna 10;other;other;2020;2;7;9999;12;31;1;0.0
406212;-58.418531381;-34.5853164629;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Norte;Comuna 14;other;other;2020;7;18;9999;12;31;3;3575.1415891207776
758076;-58.4338146;-34.6206485;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Centro;Comuna 6;other;other;2020;2;7;2020;8;10;1;3287.4493983760863
438313;-58.4165756;-34.6039264;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;51.0;51.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;11;16;2019;12;23;4;3145.2527349928964
878277;-58.504146;-34.63826;Argentina;Capital Federal;Villa Luro;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Oeste;Comuna 10;other;other;2019;11;13;2020;5;14;4;2786.7644084934277
660000;-58.42222;-34.59137;Argentina;Capital Federal;Palermo;Palermo Soho;3.0;2.0;1.0;56.0;52.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;1;24;2020;2;11;1;3834.6405277128156
278963;-58.3713009211;-34.6291767974;Argentina;Capital Federal;San Telmo;sin_info;2.0;;1.0;48.0;42.0;;USD;Departamento;Este;Comuna 1;other;other;2019;8;20;2019;8;30;3;0.0
415391;-58.449174;-34.559804;Argentina;Capital Federal;Belgrano;sin_info;2.0;;2.0;48.0;45.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;11;28;9999;12;31;4;3999.4417464053645
142653;-58.4413982926;-34.5764146528;Argentina;Capital Federal;Colegiales;sin_info;3.0;2.0;1.0;62.0;58.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;9;1;2019;9;4;3;3585.4745607023
235686;-58.393962;-34.613948;Argentina;Capital Federal;Congreso;sin_info;2.0;1.0;1.0;36.0;36.0;;USD;Departamento;other;other;other;other;2019;11;2;2019;11;4;4;0.0
4478;-58.4219794;-34.6261633;Argentina;Capital Federal;Boedo;sin_info;3.0;;1.0;111.0;111.0;;USD;PH;Centro;Comuna 5;other;other;2019;10;1;2020;3;6;4;2753.697786302373
117488;-58.4406027;-34.6159245;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;61.0;37.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;8;9;2019;8;17;3;3395.6591326763664
577642;-58.4011527;-34.6303034;Argentina;Capital Federal;Parque Patricios;sin_info;2.0;1.0;1.0;51.0;39.0;;USD;Departamento;Sur;Comuna 4;other;other;2019;8;13;2019;8;14;3;0.0
752982;-58.411152;-34.5783119;Argentina;Capital Federal;Palermo;Palermo Chico;3.0;2.0;2.0;185.0;92.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Chico;2019;11;21;2019;12;23;4;3873.022431225748
484225;-58.4344336;-34.5772728;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;77.0;77.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;3;8;2020;3;15;1;3834.6405277128156
163640;-58.4684644;-34.6347022;Argentina;Capital Federal;Flores;sin_info;2.0;;1.0;71.0;40.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;9;4;2020;3;6;3;2822.369474862677
659353;-58.4844109;-34.6282465;Argentina;Capital Federal;Floresta;sin_info;2.0;1.0;1.0;45.0;42.0;;USD;Departamento;Oeste;Comuna 10;other;other;2020;1;24;2020;2;13;1;0.0
151004;-58.41248703;-34.58529663;Argentina;Capital Federal;Palermo;Palermo Viejo;2.0;;1.0;88.0;88.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Viejo;2019;10;16;2020;7;27;4;3873.022431225748
308347;-58.4267555;-34.5850783;Argentina;Capital Federal;Palermo;Palermo Soho;2.0;;1.0;60.0;48.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;1;2;2020;8;13;1;3834.6405277128156
42170;-58.4590709;-34.6147223;Argentina;Capital Federal;Flores;sin_info;3.0;2.0;2.0;103.0;91.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;7;14;2019;7;15;3;2822.369474862677
221250;-58.4675919042;-34.6352520145;Argentina;Capital Federal;Flores;sin_info;2.0;1.0;1.0;54.0;50.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;10;26;2019;12;23;4;0.0
558641;-58.4469416;-34.5921677;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;72.0;55.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;5;9;2020;5;20;2;3051.8708736518493
28288;-58.4852545;-34.5530333;Argentina;Capital Federal;Saavedra;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Norte;Comuna 12;other;other;2019;11;11;9999;12;31;4;3170.685207021417
678816;-58.4839344;-34.6296701;Argentina;Capital Federal;Floresta;sin_info;3.0;2.0;1.0;75.0;63.0;;USD;Departamento;Oeste;Comuna 10;other;other;2020;2;5;2020;8;12;1;0.0
986238;-58.4456301801;-34.6001771221;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;2.0;85.0;85.0;;USD;PH;Centro;Comuna 15;other;other;2019;8;1;2019;8;13;3;3231.277016852641
561389;-58.4207279;-34.5897665;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;70.0;61.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;3;24;2020;3;27;1;3834.6405277128156
499889;-58.480759;-34.620946;Argentina;Capital Federal;Villa Santa Rita;sin_info;2.0;1.0;1.0;59.0;52.0;;USD;PH;Oeste;Comuna 11;other;other;2019;7;24;2019;8;10;3;0.0
789111;-58.4134210623;-34.5803445445;Argentina;Capital Federal;Palermo;Palermo Viejo;2.0;1.0;2.0;75.0;75.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Viejo;2020;3;20;2020;4;3;1;3834.6405277128156
136056;-58.4492993;-34.6081623;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;47.0;47.0;;USD;PH;Centro;Comuna 6;other;other;2019;10;22;2019;11;6;4;3426.100855601055
558593;-58.4197726235;-34.5974800277;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;90.0;81.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;5;9;2020;5;20;2;3744.941017688023
816403;-57.94806;-34.91784;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;2.0;;1.0;;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;2;18;9999;12;31;1;0.0
532569;-58.5124974;-34.6157501;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;2.0;1.0;110.0;50.0;;USD;PH;Oeste;Comuna 11;other;other;2020;1;30;2020;6;17;1;3112.310079161591
107332;;;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;2.0;60.0;50.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;5;10;2020;5;20;2;3900.3552203916724
256011;-58.4430793478;-34.6072570523;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;110.0;58.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;6;14;2020;6;16;2;3245.6235781903574
393618;-58.4623544;-34.5632503;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;4.0;;;;USD;Departamento;Norte;Comuna 13;other;other;2020;1;7;2020;1;22;1;3894.8593746406755
136156;-58.375135;-34.61708;Argentina;Capital Federal;San Telmo;sin_info;2.0;1.0;1.0;44.0;44.0;;USD;Departamento;Este;Comuna 1;other;other;2019;10;22;2019;11;4;4;0.0
418959;-58.4545478;-34.5597918;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;3.0;75.0;66.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;7;15;9999;12;31;3;3673.8018179977926
234234;-58.4441079;-34.5589037;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;2.0;112.0;112.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;5;16;2020;5;20;2;3900.3552203916724
986016;-58.3617792;-34.6139869;Argentina;Capital Federal;Puerto Madero;sin_info;2.0;1.0;2.0;100.0;100.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;8;1;2019;8;14;3;0.0
738195;-58.3624946;-34.6132815;Argentina;Capital Federal;Puerto Madero;sin_info;2.0;1.0;1.0;88.0;83.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2020;1;18;2020;3;19;1;0.0
675775;-58.453441;-34.605202;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;53.0;48.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;12;20;2020;1;21;4;3136.0511595221365
227307;-58.444082917;-34.5827410159;Argentina;Capital Federal;Palermo;Palermo Hollywood;2.0;1.0;1.0;55.0;52.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2020;5;28;2020;6;1;2;3744.941017688023
38905;;;Argentina;Capital Federal;Belgrano;sin_info;2.0;;1.0;87.0;69.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;12;21;2020;2;11;4;3999.4417464053645
692382;;;Argentina;Capital Federal;Barrio Norte;sin_info;2.0;1.0;1.0;52.0;52.0;;USD;Departamento;other;other;other;other;2019;10;12;2019;12;23;4;0.0
279549;-58.4517894;-34.6043868;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;42.0;42.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;8;20;2019;9;1;3;3395.6591326763664
241639;-58.4261982;-34.5968691;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;2.0;;;;USD;Departamento;Norte;Comuna 14;other;other;2020;1;31;2020;3;19;1;3834.6405277128156
72778;-58.5172238;-34.5900198;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;2.0;1.0;;73.0;;USD;PH;Oeste;Comuna 11;other;other;2020;2;1;2020;8;25;1;3112.310079161591
957930;-58.5192944;-34.649959;Argentina;Capital Federal;Liniers;sin_info;2.0;1.0;2.0;;;;USD;PH;Oeste;Comuna 9;other;other;2020;5;30;2020;7;17;2;2704.4248442151584
287043;-58.4055254;-34.5873212;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;38.0;38.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;6;23;2020;6;27;2;3923.8013271736745
916358;-58.4433166;-34.5943001;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;;;;;USD;Departamento;Centro;Comuna 15;other;other;2020;3;18;2020;5;27;1;3153.2079320597763
295978;;;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;2.0;;;;USD;Departamento;other;other;other;other;2020;2;6;2020;2;18;1;0.0
139033;-58.419286;-34.60341;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;47360.0;47360.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;12;8;2020;6;27;4;3145.2527349928964
438306;-58.4289662949;-34.6040128152;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;37.0;33.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;11;16;2019;12;1;4;3145.2527349928964
877699;-58.4178374;-34.6026421;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 5;other;other;2019;11;13;2020;5;15;4;3145.2527349928964
26741;-58.4220127391;-34.5822320319;Argentina;Capital Federal;Palermo;sin_info;2.0;;1.0;131.0;56.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;8;30;9999;12;31;3;3902.1896178093994
776034;-58.4832111;-34.552387;Argentina;Capital Federal;Saavedra;sin_info;2.0;1.0;1.0;;42.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;2;29;9999;12;31;1;3209.027139937997
29702;-58.4408726;-34.5977603;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;37.0;37.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;6;15;2020;6;16;2;3051.8708736518493
161482;-58.4156905;-34.6135022;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;60.0;57.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;5;7;2020;5;20;2;3175.9177624488034
389601;-58.4235789;-34.6403366;Argentina;Capital Federal;Parque Chacabuco;sin_info;2.0;1.0;1.0;55.0;47.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;10;29;2019;12;23;4;2898.3393301002934
952322;-58.4864421463;-34.6353246856;Argentina;Capital Federal;Villa Luro;sin_info;2.0;1.0;1.0;47.0;47.0;;USD;Departamento;Oeste;Comuna 10;other;other;2020;4;23;2020;5;8;2;2616.8617683686175
33919;-58.5072739;-34.5909023;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;2.0;1.0;66.0;56.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;9;13;2020;3;28;3;0.0
405980;-58.50713348;-34.6063652;Argentina;Capital Federal;Villa Devoto;sin_info;2.0;;1.0;55.0;50.0;;USD;Departamento;Oeste;Comuna 11;other;other;2020;7;18;9999;12;31;3;2899.783216499858
508309;-58.446036;-34.5945436;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;;1.0;;46.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;12;29;2020;5;31;4;3136.0511595221365
606668;;;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;31.0;31.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;9;14;2019;9;17;3;4116.736735495754
89673;-58.4299508;-34.5799971;Argentina;Capital Federal;Palermo;Palermo Hollywood;2.0;1.0;1.0;59.0;59.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2020;4;30;2020;5;11;2;3744.941017688023
157273;-58.5081687;-34.6272462;Argentina;Capital Federal;Villa Luro;sin_info;2.0;;1.0;41.0;;;USD;Departamento;Oeste;Comuna 10;other;other;2019;7;30;9999;12;31;3;2764.4981412639404
957773;-58.4228270847;-34.5736569413;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;59.0;33.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;5;30;2020;6;25;2;3744.941017688023
817086;-58.4304928;-34.60662;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;2.0;77.0;67.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;2;18;2020;2;20;1;3153.2079320597763
440089;-58.45441;-34.57928;Argentina;Capital Federal;Colegiales;sin_info;2.0;1.0;1.0;41.0;38.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;11;27;2019;12;3;4;3620.1489477299046
801518;-58.388763;-34.618111;Argentina;Capital Federal;Congreso;sin_info;3.0;2.0;1.0;60.0;60.0;;USD;Departamento;other;other;other;other;2020;2;12;2020;4;19;1;0.0
15404;-58.51177979;-34.60327911;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;;3.0;182.0;173.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;11;25;2020;3;4;4;3012.8908090368027
288590;-58.4280011;-34.6085799;Argentina;Capital Federal;Almagro;sin_info;3.0;;1.0;61.0;53.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;8;6;2019;11;5;3;3123.5529113949997
