id;lat;lon;localidad_1;localidad_2;localidad_3;localidad_4;rooms;bedrooms;bathrooms;surface_total;surface_covered;price;currency;property_type;l3_zona;l3_comuna;l3_new;l4_new;start_date_year;start_date_month;start_date_day;end_date_year;end_date_month;end_date_day
142361;-58.4303998553;-34.588316314;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;67.0;60.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;9;1;2019;9;4
835628;-58.4696725;-34.5655925;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;39.0;34.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;4;28;2020;5;27
142780;-58.4312115595;-34.581203033;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;120.0;120.0;;USD;PH;Norte;Comuna 14;other;other;2019;9;1;2019;9;4
20665;-57.9265395;-34.9242293;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;;1.0;104.0;58.0;;USD;PH;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;7;25;2019;9;11
172088;-58.4344515126;-34.589405519;Argentina;Capital Federal;Palermo;Palermo Soho;3.0;2.0;1.0;58.0;52.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;5;12;2020;5;20
331996;-58.415096;-34.625305;Argentina;Capital Federal;Boedo;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Centro;Comuna 5;other;other;2020;5;13;2020;5;16
836144;-58.429364;-34.579726;Argentina;Capital Federal;Palermo;Palermo Hollywood;2.0;;2.0;;;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2020;4;28;9999;12;31
30138;-57.9324762301;-34.9192402316;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;3.0;2.0;1.0;69.0;63.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;6;15;2020;6;25
758023;-58.4654604;-34.5642891;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;3.0;87.0;78.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;2;7;9999;12;31
66170;-58.44514;-34.59601;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;63.0;60.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;7;8;2019;7;9
323912;-58.4408726;-34.5977603;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;58.0;58.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;4;27;2020;5;8
245472;-58.4226562;-34.6048257;Argentina;Capital Federal;Almagro;sin_info;3.0;;1.0;55.0;55.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;12;28;2020;5;5
25215;-58.5053362;-34.6034517;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;2.0;1.0;;;;USD;PH;Oeste;Comuna 11;other;other;2020;5;27;9999;12;31
378675;-58.4592372;-34.6162318;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;2.0;68.0;60.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;12;27;2020;2;13
406642;-58.3942981821;-34.5857186536;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;75.0;75.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;7;18;2020;8;13
849850;-58.361799;-34.617055;Argentina;Capital Federal;Puerto Madero;sin_info;2.0;1.0;1.0;56.0;52.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2020;2;3;2020;9;3
466080;-58.4843341;-34.5755847;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;;2.0;88.0;63.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;10;2;2020;6;5
726941;-58.381557;-34.603683;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;3.0;;;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;4;21;9999;12;31
693582;-58.5067981;-34.6115513;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;2.0;1.0;53.0;50.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;10;12;2019;12;23
532479;-58.455369;-34.604772;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;90.0;51.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;1;30;2020;2;13
840844;-58.4485274117;-34.601211464;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;81.0;81.0;;USD;PH;Centro;Comuna 15;other;other;2020;3;7;2020;3;15
659403;-58.4306543693;-34.6059779009;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;56.0;49.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;1;24;2020;5;20
921898;-57.9678947;-34.9212072;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;3;18;2020;5;28
107516;-58.4716176;-34.6658761;Argentina;Capital Federal;Villa Lugano;sin_info;3.0;2.0;1.0;64.0;64.0;;USD;Departamento;Sur;Comuna 8;Villa Lugano;other;2020;5;10;2020;5;20
197320;-58.4711265;-34.618701;Argentina;Capital Federal;Flores;sin_info;3.0;;1.0;88.0;68.0;;USD;PH;Centro;Comuna 7;other;other;2019;7;5;9999;12;31
824125;-58.3769001;-34.624859;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;52.0;46.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;4;8;2020;4;16
154096;-58.5003604;-34.6178813;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;;1.0;51.0;47.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;8;28;2020;9;1
307511;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;1;2;9999;12;31
633970;-58.3969072;-34.5865605;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;2.0;111.0;89.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;7;13;2019;7;15
869014;-58.4364885;-34.6023594;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 15;other;other;2020;3;4;9999;12;31
550632;-58.4;-34.599995;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;2.0;1.0;62.0;52.0;;USD;Departamento;other;other;other;other;2019;10;9;2019;12;20
54450;-58.5182381;-34.6466948;Argentina;Capital Federal;Liniers;sin_info;3.0;;1.0;148.0;60.0;;USD;PH;Oeste;Comuna 9;other;other;2019;7;20;2020;2;26
776242;-58.48698;-34.662258;Argentina;Capital Federal;Mataderos;sin_info;3.0;2.0;1.0;178.0;93.0;;USD;PH;Oeste;Comuna 9;other;other;2020;2;29;2020;4;1
25373;-58.3866372;-34.5993519;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;55.0;55.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;5;27;2020;5;29
534294;;;Argentina;Capital Federal;sin_info;sin_info;3.0;;1.0;;80.0;;USD;Departamento;other;other;other;other;2020;4;24;2020;8;15
71741;-58.4298039;-34.6006963;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;2.0;73.0;65.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;12;17;2019;12;23
455470;-58.407749;-34.6191875;Argentina;Capital Federal;San Cristobal;sin_info;3.0;2.0;1.0;64.0;;;USD;Departamento;Este;Comuna 3;other;other;2020;2;17;2020;2;18
464202;-58.411898;-34.5993844;Argentina;Capital Federal;Barrio Norte;sin_info;2.0;1.0;1.0;52.0;42.0;;USD;Departamento;other;other;other;other;2019;7;4;2019;7;9
106253;-58.4211621;-34.5736861;Argentina;Capital Federal;Palermo;sin_info;3.0;;2.0;110.0;100.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;9;17;2020;8;26
384006;-58.461788;-34.612473;Argentina;Capital Federal;Flores;sin_info;3.0;2.0;2.0;81.0;78.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;10;23;2020;4;19
900627;;;Argentina;Capital Federal;Abasto;sin_info;2.0;1.0;;;;;USD;Departamento;other;other;other;other;2020;4;29;2020;4;29
212917;-58.4177606;-34.5917173;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;51.0;43.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;10;17;2019;12;23
619806;-58.3798016;-34.5974036;Argentina;Capital Federal;Retiro;sin_info;3.0;2.0;1.0;55.0;55.0;;USD;Departamento;Este;Comuna 1;other;other;2020;3;19;2020;3;19
900530;-57.955645;-34.9256251;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;;50.0;45.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;4;29;9999;12;31
7767;-58.4237439534;-34.6136928387;Argentina;Capital Federal;Almagro;sin_info;3.0;;1.0;;56.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;9;16;9999;12;31
682566;-58.402444;-34.6009428;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;1.0;76.0;76.0;;USD;Departamento;Este;Comuna 3;other;other;2020;3;9;2020;5;5
257220;-58.4349293;-34.602038;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;50.0;43.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;8;17;2019;9;11
615585;-57.9623003;-34.925291;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;45.0;39.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;9;11;2019;9;13
952704;-58.512409;-34.617294;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;2.0;2.0;;;;USD;PH;Oeste;Comuna 11;other;other;2020;4;23;9999;12;31
287042;-58.401229;-34.589588;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;6;23;2020;6;30
591949;-58.5093207;-34.5783884;Argentina;Capital Federal;Villa Pueyrredón;sin_info;3.0;2.0;2.0;74.0;70.0;;USD;Departamento;other;other;other;other;2020;3;10;2020;3;15
431584;-58.3617076;-34.6104263;Argentina;Capital Federal;Puerto Madero;sin_info;3.0;2.0;4.0;212.0;212.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;10;24;2019;12;23
164246;-58.4031326;-34.5996026;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;2.0;1.0;107.0;95.0;;USD;Departamento;other;other;other;other;2019;9;4;2019;9;4
353907;-58.4924376;-34.5694165;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;1.0;37.0;33.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;1;14;2020;2;13
287037;-58.469818;-34.6018566;Argentina;Capital Federal;Paternal;sin_info;2.0;;2.0;58.0;;;USD;Departamento;Centro;Comuna 15;other;other;2020;6;23;2020;6;25
469864;-58.3862737;-34.5927205;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;80.0;73.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;9;20;2019;11;13
1621;-58.4327709;-34.6032193;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;73.0;68.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;6;21;2020;6;27
541839;-58.4301728;-34.6123852;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;2.0;;;;USD;Departamento;Centro;Comuna 6;other;other;2020;5;15;9999;12;31
879817;-58.4399825;-34.6336753;Argentina;Capital Federal;Parque Chacabuco;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Centro;Comuna 7;other;other;2019;11;13;9999;12;31
581626;-58.4076002;-34.5898183;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;33.0;;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;2;15;2020;5;18
356949;-58.4442108;-34.6272648;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;46.0;46.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;11;6;2019;12;23
168939;-58.4910094;-34.5745471;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Norte;Comuna 12;other;other;2020;1;19;2020;4;24
152637;-58.4310359015;-34.6003251875;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;2.0;68.0;63.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;8;28;2019;9;4
445898;-58.503317;-34.620987;Argentina;Capital Federal;Monte Castro;sin_info;2.0;1.0;1.0;50.0;44.0;;USD;Departamento;Oeste;Comuna 10;other;other;2020;4;1;2020;4;2
660090;-58.4625995;-34.5601043;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;2.0;64.0;64.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;1;24;2020;2;13
611143;-58.41352463;-34.63837051;Argentina;Capital Federal;Parque Patricios;sin_info;2.0;;1.0;69.0;66.0;;USD;Departamento;Sur;Comuna 4;other;other;2020;4;17;2020;8;28
88378;-58.4330614828;-34.6009881129;Argentina;Capital Federal;Parque Centenario;sin_info;3.0;2.0;1.0;70.0;70.0;;USD;PH;other;other;other;other;2019;12;30;2020;1;14
801973;-58.4180681;-34.6031531;Argentina;Capital Federal;Abasto;sin_info;3.0;2.0;3.0;;;;USD;Departamento;other;other;other;other;2020;2;12;9999;12;31
606329;-58.4144752;-34.5974158;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;64.0;60.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;9;14;2019;9;17
480392;-58.4040252509;-34.5859573959;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;;2.0;100.0;86.0;;USD;Departamento;other;other;other;other;2019;10;18;2019;10;19
774083;-58.4045864;-34.5674051;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;53.0;47.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;2;29;2020;3;17
631686;-58.4488392;-34.5688299;Argentina;Capital Federal;Colegiales;sin_info;3.0;2.0;1.0;70.0;;;USD;Departamento;Norte;Comuna 13;other;other;2020;2;14;9999;12;31
957935;-58.520568;-34.641391;Argentina;Capital Federal;Liniers;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Oeste;Comuna 9;other;other;2020;5;30;2020;7;17
614575;-58.4135461;-34.5810746;Argentina;Capital Federal;Palermo;Palermo Chico;2.0;;1.0;35.0;35.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Chico;2019;9;11;2020;2;13
500026;-57.958562;-34.902278;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;52.0;52.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;7;24;2019;9;14
4461;-58.395159;-34.5973708;Argentina;Capital Federal;Recoleta;sin_info;2.0;;1.0;38.0;;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;10;1;2019;11;2
547507;-58.5267375;-34.651827;Argentina;Capital Federal;Liniers;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Oeste;Comuna 9;other;other;2019;11;14;2020;3;19
626486;-58.491051;-34.580818;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;1.0;67.0;57.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;10;31;2020;6;27
416197;-58.3767472;-34.6088351;Argentina;Capital Federal;Centro / Microcentro;sin_info;2.0;1.0;1.0;42.0;42.0;;USD;Departamento;other;other;other;other;2019;11;28;2019;12;23
785493;-58.443104;-34.573512;Argentina;Capital Federal;Colegiales;sin_info;3.0;2.0;1.0;59.0;59.0;;USD;PH;Norte;Comuna 13;other;other;2020;3;20;2020;9;2
460902;-58.44172;-34.59284;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;64.0;56.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;4;13;2020;4;16
420923;-60.665507;-32.9474861;Argentina;Capital Federal;sin_info;sin_info;3.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;1;28;9999;12;31
241573;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;1;31;2020;7;24
482679;-58.474345;-34.561486;Argentina;Capital Federal;Coghlan;sin_info;2.0;1.0;1.0;60.0;49.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;3;8;2020;4;1
33990;-58.524556;-34.649886;Argentina;Capital Federal;Liniers;sin_info;3.0;3.0;1.0;123.0;123.0;;USD;PH;Oeste;Comuna 9;other;other;2019;9;13;2020;1;7
202225;-57.9318505358;-34.9236089068;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;2.0;1.0;1.0;43.0;43.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;7;10;9999;12;31
84468;-58.442796;-34.595777;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;49.0;38.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;8;21;2019;9;14
752987;-58.4047136038;-34.5932650235;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;56.0;52.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;11;21;2019;12;5
111701;-58.364059;-34.604666;Argentina;Capital Federal;Puerto Madero;sin_info;3.0;2.0;3.0;185.0;175.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;10;27;2019;11;4
854016;-58.480961;-34.611267;Argentina;Capital Federal;Abasto;sin_info;3.0;2.0;;50.0;50.0;;USD;Departamento;other;other;other;other;2020;1;17;2020;4;18
532471;-58.503317;-34.620987;Argentina;Capital Federal;Monte Castro;sin_info;2.0;1.0;1.0;50.0;44.0;;USD;Departamento;Oeste;Comuna 10;other;other;2020;1;30;2020;2;7
475869;-58.4133256018;-34.5990735481;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;44.0;41.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;6;4;2020;6;8
787345;-58.4914578;-34.5705179;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;1.0;46.0;42.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;3;20;2020;4;3
692626;-58.4737376025;-34.5734459336;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;1.0;72.0;35.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;10;12;2019;10;28
379963;-58.4454984;-34.5972556;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;38.0;35.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;7;5;2020;7;20
521800;-58.472744;-34.549347;Argentina;Capital Federal;Saavedra;sin_info;3.0;2.0;3.0;105.0;84.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;8;5;2019;10;8
438267;-58.489178;-34.606643;Argentina;Capital Federal;Villa del Parque;sin_info;2.0;1.0;1.0;75.0;32.0;;USD;PH;Oeste;Comuna 11;other;other;2019;11;16;2019;12;20
209821;-58.4075145609;-34.5858641008;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;2.0;1.0;61.0;53.0;;USD;Departamento;other;other;other;other;2020;1;27;2020;2;11
422211;-58.4795579;-34.5716127;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;49.0;44.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;1;28;9999;12;31
673945;-58.42222;-34.59137;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;56.0;52.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;8;25;2019;9;4
219825;-58.502862;-34.621034;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;2.0;1.0;54.0;55.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;12;31;2020;1;9
425415;-58.4664318;-34.5553334;Argentina;Capital Federal;Nuñez;sin_info;3.0;;1.0;;55.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2019;9;19;9999;12;31
197321;-58.4695839;-34.5593037;Argentina;Capital Federal;Coghlan;sin_info;3.0;;2.0;137.0;102.0;;USD;PH;Norte;Comuna 12;other;other;2019;7;5;9999;12;31
416131;-58.4322659069;-34.570036463;Argentina;Capital Federal;Las Cañitas;sin_info;2.0;1.0;2.0;50.0;47.0;;USD;Departamento;other;other;Las Cañitas;other;2019;11;28;2019;12;23
546736;-58.4739444;-34.5403493;Argentina;Capital Federal;Nuñez;sin_info;3.0;;2.0;75.0;69.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2019;11;14;2019;11;19
453675;-58.450401;-34.627735;Argentina;Capital Federal;Caballito;sin_info;3.0;;;55.0;;;USD;Departamento;Centro;Comuna 6;other;other;2020;2;17;2020;2;28
202483;-58.5179394;-34.6094893;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;2.0;2.0;70.0;65.0;;USD;Departamento;Oeste;Comuna 11;other;other;2020;7;10;2020;7;30
878675;-58.4725614;-34.5376129;Argentina;Capital Federal;Nuñez;sin_info;3.0;;2.0;98.0;84.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2019;11;13;9999;12;31
747468;-58.389244;-34.607268;Argentina;Capital Federal;Congreso;sin_info;3.0;2.0;1.0;76.0;77.0;;USD;Departamento;other;other;other;other;2019;11;1;2020;6;27
633709;-58.4466704;-34.6063909;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;51.0;39.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;7;13;2020;6;9
620679;-58.438364;-34.6428354;Argentina;Capital Federal;Parque Chacabuco;sin_info;2.0;1.0;1.0;74.0;62.0;;USD;Departamento;Centro;Comuna 7;other;other;2020;3;19;2020;4;3
309712;-58.438967043;-34.5943495435;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;36.0;36.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;7;26;2020;7;29
349894;-58.5096016;-34.6547858;Argentina;Capital Federal;Mataderos;sin_info;3.0;2.0;2.0;70.0;63.0;;USD;Departamento;Oeste;Comuna 9;other;other;2019;11;26;2019;12;22
90065;-58.489708;-34.575031;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Norte;Comuna 12;other;other;2020;4;30;2020;8;1
410793;-58.438997;-34.588328;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;82.0;106.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;10;13;2019;11;7
250780;-58.433291;-34.57911;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;74.0;67.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;1;16;2020;1;21
986724;-58.43784;-34.60305;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;64.0;61.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;8;1;2019;8;13
541594;-58.4278947;-34.6171767;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;2.0;;;;USD;Departamento;Centro;Comuna 5;other;other;2020;5;15;9999;12;31
877828;-58.4240292;-34.5778562;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Norte;Comuna 14;other;other;2019;11;13;2020;5;14
494235;-58.4614424;-34.5498362;Argentina;Capital Federal;Nuñez;sin_info;2.0;1.0;1.0;80.0;;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2020;7;20;2020;9;1
384053;-58.3745089;-34.6437118;Argentina;Capital Federal;Barracas;sin_info;3.0;2.0;2.0;123.0;63.0;;USD;Departamento;Sur;Comuna 4;other;other;2019;10;23;9999;12;31
309776;-58.4384503;-34.5859904;Argentina;Capital Federal;Palermo;Palermo Hollywood;3.0;2.0;1.0;69.0;59.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2020;7;26;2020;7;29
38916;-58.4617946;-34.6240465;Argentina;Capital Federal;Floresta;sin_info;2.0;;1.0;35.0;35.0;;USD;Departamento;Oeste;Comuna 10;other;other;2019;12;21;2020;1;27
737781;-58.4162495;-34.6055535;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 5;other;other;2020;1;18;2020;1;28
238152;-58.4828346;-34.6232125;Argentina;Capital Federal;San Nicolás;sin_info;2.0;1.0;1.0;35.0;35.0;;USD;Departamento;other;other;other;other;2020;7;1;2020;8;4
985682;-58.3731594;-34.6269083;Argentina;Capital Federal;San Telmo;sin_info;2.0;1.0;1.0;43.0;39.0;;USD;Departamento;Este;Comuna 1;other;other;2019;8;1;2019;8;14
831903;-58.4343586;-34.6020861;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Centro;Comuna 15;other;other;2020;2;13;2020;2;18
378445;-58.4337832025;-34.6026569175;Argentina;Capital Federal;Parque Centenario;sin_info;2.0;1.0;1.0;36.0;36.0;;USD;Departamento;other;other;other;other;2019;12;27;2020;1;11
543124;-58.4353050363;-34.601819444;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;52.0;48.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;5;15;2020;5;20
81693;-58.3972762;-34.5873825;Argentina;Capital Federal;Recoleta;sin_info;2.0;;1.0;48.0;42.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;8;16;2020;3;10
878539;-58.4950312;-34.5778948;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;;;;;USD;Departamento;Norte;Comuna 12;other;other;2019;11;13;2020;5;14
287098;-58.372957;-34.617237;Argentina;Capital Federal;San Telmo;sin_info;2.0;1.0;2.0;;;;USD;Departamento;Este;Comuna 1;other;other;2020;6;23;9999;12;31
340111;;;Argentina;Capital Federal;Parque Patricios;sin_info;3.0;2.0;1.0;;;;USD;PH;Sur;Comuna 4;other;other;2019;11;20;2020;6;26
987518;-58.4818715;-34.5726221;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;1.0;63.0;60.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;8;1;2019;8;14
879663;-58.389405;-34.609001;Argentina;Capital Federal;San Nicolás;sin_info;3.0;2.0;1.0;48.0;48.0;;USD;Departamento;other;other;other;other;2019;11;13;2020;3;29
361966;-58.4065234;-34.5920451;Argentina;Capital Federal;Recoleta;sin_info;2.0;;1.0;40.0;40.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;12;10;9999;12;31
